id,price,url,latitude,longitude,street,city,state,zipcode,neighborhood,bed,bath,year_built,size
1151,319000,https://www.zillow.com/homedetails/6333-College-Grove-Way-5104-San-Diego-CA-92115/2077499829_zpid/,32.737288,-117.057898,6333 College Grove Way #5104,San Diego,CA,92115,,2,2,1973,865
1152,499000,https://www.zillow.com/homedetails/6333-La-Jolla-Blvd-UNIT-375-La-Jolla-CA-92037/16850728_zpid/,32.824666,-117.275667,6333 La Jolla Blvd UNIT 375,La Jolla,CA,92037,,1,1,1970,713
1153,229000,https://www.zillow.com/homedetails/6333-Mount-Ada-Rd-UNIT-280-San-Diego-CA-92111/64687726_zpid/,32.819093,-117.173466,6333 Mount Ada Rd UNIT 280,San Diego,CA,92111,,0,1,1972,363
1154,699000,https://www.zillow.com/homedetails/6340-Lake-Ariana-Ave-San-Diego-CA-92119/17022394_zpid/,32.796073,-117.013687,6340 Lake Ariana Ave,San Diego,CA,92119,,3,2,1959,1197
1155,469000,https://www.zillow.com/homedetails/6343-Caminito-Luisito-San-Diego-CA-92111/16944322_zpid/,32.771538,-117.181661,6343 Caminito Luisito,San Diego,CA,92111,,3,2,1973,1221
1156,550000,https://www.zillow.com/homedetails/6347-Broadway-San-Diego-CA-92114/17083814_zpid/,32.715503,-117.061299,6347 Broadway,San Diego,CA,92114,,2,1,1924,660
1157,899876,https://www.zillow.com/homedetails/6356-Lake-Melissa-Dr-San-Diego-CA-92119/305156585_zpid/,32.79717,-117.011333,6356 Lake Melissa Dr,San Diego,CA,92119,,4,4,2019,2662
1158,500000,https://www.zillow.com/homedetails/6363-Caminito-Lazaro-San-Diego-CA-92111/16944043_zpid/,32.768151,-117.182186,6363 Caminito Lazaro,San Diego,CA,92111,,3,2,1972,1221
1159,499900,https://www.zillow.com/homedetails/6363-Rancho-Mission-Rd-UNIT-4-San-Diego-CA-92108/16938890_zpid/,32.789049,-117.107322,6363 Rancho Mission Rd UNIT 4,San Diego,CA,92108,,2,2,1978,1349
1160,485000,https://www.zillow.com/homedetails/6365-Rancho-Mission-Rd-UNIT-3-San-Diego-CA-92108/16938815_zpid/,32.788884,-117.105889,6365 Rancho Mission Rd UNIT 3,San Diego,CA,92108,,2,2,1976,1256
1161,275000,https://www.zillow.com/homedetails/6370-Rancho-Mission-Rd-UNIT-913-San-Diego-CA-92108/16939090_zpid/,32.788415,-117.110026,6370 Rancho Mission Rd UNIT 913,San Diego,CA,92108,,1,1,1979,506
1162,529000,https://www.zillow.com/homedetails/6374-Scimitar-Dr-San-Diego-CA-92114/17082182_zpid/,32.71909,-117.061996,6374 Scimitar Dr,San Diego,CA,92114,,2,1,1919,912
1163,514900,https://www.zillow.com/homedetails/6391-Rancho-Mission-Rd-UNIT-6-San-Diego-CA-92108/16938825_zpid/,32.788884,-117.105889,6391 Rancho Mission Rd UNIT 6,San Diego,CA,92108,San Diego,2,3,1976,1406
1164,15000000,https://www.zillow.com/homedetails/6392-Camino-De-La-Costa-La-Jolla-CA-92037/16850582_zpid/,32.82512,-117.279638,6392 Camino De La Costa,La Jolla,CA,92037,,7,5,1961,6000
1165,720000,https://www.zillow.com/homedetails/6396-Lake-Decatur-Ave-San-Diego-CA-92119/17198630_zpid/,32.797603,-117.026345,6396 Lake Decatur Ave,San Diego,CA,92119,,4,2,1961,1356
1166,850000,https://www.zillow.com/homedetails/6410-Goodwin-St-San-Diego-CA-92111/16936476_zpid/,32.777261,-117.179823,6410 Goodwin St,San Diego,CA,92111,,3,3,1987,1501
1167,875000,https://www.zillow.com/homedetails/6418-Cowles-Mountain-Blvd-San-Diego-CA-92119/16983070_zpid/,32.798561,-117.026955,6418 Cowles Mountain Blvd,San Diego,CA,92119,,4,3,1963,1891
1168,595000,https://www.zillow.com/homedetails/6425-Shaules-Ave-San-Diego-CA-92114/17089630_zpid/,32.707428,-117.059185,6425 Shaules Ave,San Diego,CA,92114,,2,2,1947,1164
1169,1299000,https://www.zillow.com/homedetails/6436-Del-Paso-Ave-San-Diego-CA-92120/17195397_zpid/,32.79757,-117.056585,6436 Del Paso Ave,San Diego,CA,92120,,6,3,1971,2959
1170,1950000,https://www.zillow.com/homedetails/6448-50-Lanston-St-San-Diego-CA-92111/295350235_zpid/,32.785747,-117.179093,6448-50 Lanston St,San Diego,CA,92111,,0,0,1964,4051
1171,480000,https://www.zillow.com/homedetails/644-Tibbett-St-San-Diego-CA-92114/17119040_zpid/,32.711734,-117.040137,644 Tibbett St,San Diego,CA,92114,,3,1,1951,994
1172,599000,https://www.zillow.com/homedetails/6450-Blue-Ash-Dr-Lemon-Grove-CA-91945/54906805_zpid/,32.731457,-117.059101,6450 Blue Ash Dr,Lemon Grove,CA,91945,,4,3,2003,1679
1173,650000,https://www.zillow.com/homedetails/6455-La-Jolla-Blvd-UNIT-144-La-Jolla-CA-92037/16850848_zpid/,32.826197,-117.276568,6455 La Jolla Blvd UNIT 144,La Jolla,CA,92037,,2,2,1970,989
1174,109000,https://www.zillow.com/homedetails/6460-Convoy-Ct-SPACE-134-San-Diego-CA-92117/82940718_zpid/,32.837097,-117.170144,6460 Convoy Ct SPACE 134,San Diego,CA,92117,,2,2,1970,1232
1175,89900,https://www.zillow.com/homedetails/6460-Convoy-Ct-SPACE-284-San-Diego-CA-92117/140617407_zpid/,32.837097,-117.170144,6460 Convoy Ct SPACE 284,San Diego,CA,92117,,2,0,1971,691
1176,115000,https://www.zillow.com/homedetails/6460-Convoy-Ct-SPACE-64-San-Diego-CA-92117/140617188_zpid/,32.837097,-117.170144,6460 Convoy Ct SPACE 64,San Diego,CA,92117,,2,2,1963,800
1177,1250000,https://www.zillow.com/homedetails/6467-Peinado-Way-San-Diego-CA-92121/16791915_zpid/,32.918461,-117.181582,6467 Peinado Way,San Diego,CA,92121,,4,3,1999,2527
1178,349000,https://www.zillow.com/homedetails/6476-Bell-Bluff-Ave-San-Diego-CA-92119/16980042_zpid/,32.81664,-117.057148,6476 Bell Bluff Ave,San Diego,CA,92119,,2,1,1972,756
1179,929900,https://www.zillow.com/homedetails/6478-Bonnie-View-Dr-San-Diego-CA-92119/17196859_zpid/,32.794159,-117.048187,6478 Bonnie View Dr,San Diego,CA,92119,,4,3,1969,1908
1180,345000,https://www.zillow.com/homedetails/6508-Bell-Bluff-Ave-San-Diego-CA-92119/16980120_zpid/,32.81646,-117.055974,6508 Bell Bluff Ave,San Diego,CA,92119,,2,1,1972,820
1181,425000,https://www.zillow.com/homedetails/6518-Omega-Dr-San-Diego-CA-92139/17132793_zpid/,32.674656,-117.04476,6518 Omega Dr,San Diego,CA,92139,,3,2,1972,1100
1182,149000,https://www.zillow.com/homedetails/65-1st-Ave-Chula-Vista-CA-91910/241604807_zpid/,32.651907,-117.074493,65 1st Ave,Chula Vista,CA,91910,,,0,,
1183,699999,https://www.zillow.com/homedetails/6521-Cowles-Mountain-Blvd-San-Diego-CA-92119/17198907_zpid/,32.801485,-117.02575,6521 Cowles Mountain Blvd,San Diego,CA,92119,,3,2,1968,1684
1184,350000,https://www.zillow.com/homedetails/6522-College-Grove-Dr-UNIT-22-San-Diego-CA-92115/17015115_zpid/,32.742891,-117.056838,6522 College Grove Dr UNIT 22,San Diego,CA,92115,,2,2,1980,951
1185,699000,https://www.zillow.com/homedetails/6523-Judy-Lee-Pl-San-Diego-CA-92115/17007242_zpid/,32.75164,-117.057094,6523 Judy Lee Pl,San Diego,CA,92115,,4,2,1956,1708
1186,339900,https://www.zillow.com/homedetails/6530-College-Grove-Dr-UNIT-58-San-Diego-CA-92115/17015147_zpid/,32.743299,-117.055939,6530 College Grove Dr UNIT 58,San Diego,CA,92115,,2,2,1981,951
1187,565000,https://www.zillow.com/homedetails/6536-Bougainville-Rd-San-Diego-CA-92139/17121030_zpid/,32.686332,-117.053108,6536 Bougainville Rd,San Diego,CA,92139,,3,2,1970,1316
1188,675000,https://www.zillow.com/homedetails/6541-Clara-Lee-Ave-San-Diego-CA-92120/52517853_zpid/,32.792079,-117.088641,6541 Clara Lee Ave,San Diego,CA,92120,,3,2,1958,1123
1189,575000,https://www.zillow.com/homedetails/6546-Bradford-St-San-Diego-CA-92115/16997541_zpid/,32.759207,-117.0583,6546 Bradford St,San Diego,CA,92115,Rolando,3,1,1951,1058
1190,375000,https://www.zillow.com/homedetails/6555-Mount-Ada-Rd-UNIT-119-San-Diego-CA-92111/64769763_zpid/,32.819228,-117.172442,6555 Mount Ada Rd UNIT 119,San Diego,CA,92111,,2,2,1972,866
1191,975000,https://www.zillow.com/homedetails/6585-Radio-Dr-San-Diego-CA-92114/295361557_zpid/,32.723548,-117.055426,6585 Radio Dr,San Diego,CA,92114,,6,3,1972,2800
1192,220000,https://www.zillow.com/homedetails/65TH-SW-Skyline-LOT-1-San-Diego-CA-92114/2082505399_zpid/,32.701755,-117.055096,65TH SW Skyline LOT 1,San Diego,CA,92114,,,0,,
1193,295000,https://www.zillow.com/homedetails/6602-Beadnell-Way-UNIT-14-San-Diego-CA-92117/64487030_zpid/,32.82123,-117.17072,6602 Beadnell Way UNIT 14,San Diego,CA,92117,,1,1,1994,625
1194,315000,https://www.zillow.com/homedetails/6604-Omega-Dr-San-Diego-CA-92139/17132778_zpid/,32.674656,-117.04476,6604 Omega Dr,San Diego,CA,92139,,2,2,1972,1012
1195,524900,https://www.zillow.com/homedetails/660-Chula-Vista-St-Chula-Vista-CA-91910/17101963_zpid/,32.645182,-117.097721,660 Chula Vista St,Chula Vista,CA,91910,,2,1,1949,736
1196,4500000,https://www.zillow.com/homedetails/6611-Neptune-Pl-La-Jolla-CA-92037/16850329_zpid/,32.827292,-117.279502,6611 Neptune Pl,La Jolla,CA,92037,,3,4,1981,2596
1197,334900,https://www.zillow.com/homedetails/6617-Bell-Bluff-Ave-San-Diego-CA-92119/16980076_zpid/,32.815516,-117.054848,6617 Bell Bluff Ave,San Diego,CA,92119,,2,1,1972,880
1198,359000,https://www.zillow.com/homedetails/6644-Bell-Bluff-Ave-A-San-Diego-CA-92119/52517725_zpid/,32.816356,-117.054649,6644 Bell Bluff Ave #A,San Diego,CA,92119,,2,1,1972,806
1199,475000,https://www.zillow.com/homedetails/6650-Brooklyn-Ave-San-Diego-CA-92114/67403859_zpid/,32.71374,-117.054448,6650 Brooklyn Ave,San diego,CA,92114,,3,1,1940,980
1200,9000000,https://www.zillow.com/homedetails/6653-Neptune-Pl-La-Jolla-CA-92037/16850262_zpid/,32.827818,-117.279626,6653 Neptune Pl,La Jolla,CA,92037,,3,5,2012,3124
1201,549000,https://www.zillow.com/homedetails/6659-Reservoir-Ln-San-Diego-CA-92115/16999174_zpid/,32.771952,-117.054814,6659 Reservoir Ln,San Diego,CA,92115,,4,3,1979,1872
1202,299900,https://www.zillow.com/homedetails/6665-Mission-Gorge-Rd-UNIT-A2-San-Diego-CA-92120/16985283_zpid/,32.793864,-117.096483,6665 Mission Gorge Rd UNIT A2,San Diego,CA,92120,,1,1,1972,638
1203,264786,https://www.zillow.com/homedetails/6665-Mission-Gorge-Rd-UNIT-C2-San-Diego-CA-92120/16985300_zpid/,32.793864,-117.096483,6665 Mission Gorge Rd UNIT C2,San Diego,CA,92120,,1,1,1972,638
1204,285000,https://www.zillow.com/homedetails/6665-Mission-Gorge-Rd-UNIT-D18-San-Diego-CA-92120/16985326_zpid/,32.793864,-117.096483,6665 Mission Gorge Rd UNIT D18,San Diego,CA,92120,,1,1,1972,676
1205,379988,https://www.zillow.com/homedetails/6666-Beadnell-Way-UNIT-10-San-Diego-CA-92117/64457136_zpid/,32.821268,-117.170721,6666 Beadnell Way UNIT 10,San Diego,CA,92117,,2,2,1994,923
1206,1250000,https://www.zillow.com/homedetails/6667-Edmonton-Ave-San-Diego-CA-92122/16845192_zpid/,32.859037,-117.202455,6667 Edmonton Ave,San Diego,CA,92122,,4,3,1971,1988
1207,285000,https://www.zillow.com/homedetails/6675-Mission-Gorge-Rd-UNIT-B-107-San-Diego-CA-92120/2077621556_zpid/,32.79467,-117.095791,6675 Mission Gorge Rd UNIT B-107,San Diego,CA,92120,,1,1,1976,626
1208,375000,https://www.zillow.com/homedetails/6675-Mission-Gorge-Rd-UNIT-B203-San-Diego-CA-92120/2078282734_zpid/,32.79467,-117.095791,6675 Mission Gorge Rd UNIT B203,San Diego,CA,92120,,2,1,1976,852
1209,1198002,https://www.zillow.com/homedetails/6678-Edmonton-Ave-San-Diego-CA-92122/16845219_zpid/,32.858454,-117.202851,6678 Edmonton Ave,San Diego,CA,92122,,4,3,1971,2322
1211,119900,https://www.zillow.com/homedetails/6707-Aviation-Dr-LOT-156-San-Diego-CA-92114/2079230792_zpid/,32.703615,-117.053189,6707 Aviation Dr LOT 156,San Diego,CA,92114,,,0,,
1212,119900,https://www.zillow.com/homedetails/6713-Aviation-Dr-LOT-155-San-Diego-CA-92114/2083528415_zpid/,32.703626,-117.053083,6713 Aviation Dr LOT 155,San Diego,CA,92114,,,0,,
1213,539000,https://www.zillow.com/homedetails/6729-Broadway-San-Diego-CA-92114/17083896_zpid/,32.71541,-117.051817,6729 Broadway,San Diego,CA,92114,ENCANTO,3,2,1945,1190
1214,699000,https://www.zillow.com/homedetails/6730-Clara-Lee-Ave-San-Diego-CA-92120/16985153_zpid/,32.794793,-117.089252,6730 Clara Lee Ave,San Diego,CA,92120,,3,2,1957,1418
1215,1250000,https://www.zillow.com/homedetails/6736-Cavite-Ct-San-Diego-CA-92120/16989949_zpid/,32.781447,-117.051324,6736 Cavite Ct,San Diego,CA,92120,,2,2,1986,1742
1216,739900,https://www.zillow.com/homedetails/6737-Friars-Rd-UNIT-175-San-Diego-CA-92108/16943536_zpid/,32.766837,-117.173183,6737 Friars Rd UNIT 175,San Diego,CA,92108,,3,2,1979,1794
1217,379000,https://www.zillow.com/homedetails/6757-Friars-Rd-UNIT-19-San-Diego-CA-92108/16943081_zpid/,32.767542,-117.173513,6757 Friars Rd UNIT 19,San Diego,CA,92108,,1,2,1979,882
1218,385500,https://www.zillow.com/homedetails/6780-Friars-Rd-UNIT-144-San-Diego-CA-92108/16943605_zpid/,32.768561,-117.17413,6780 Friars Rd UNIT 144,San Diego,CA,92108,,2,2,1972,957
1219,349000,https://www.zillow.com/homedetails/6780-Friars-Rd-UNIT-264-San-Diego-CA-92108/16943678_zpid/,32.768561,-117.17413,6780 Friars Rd UNIT 264,San Diego,CA,92108,,2,2,1972,957
1220,299000,https://www.zillow.com/homedetails/6780-Friars-Rd-UNIT-327-San-Diego-CA-92108/16943713_zpid/,32.768561,-117.17413,6780 Friars Rd UNIT 327,San Diego,CA,92108,,1,1,1972,664
1221,445000,https://www.zillow.com/homedetails/679-D-St-Chula-Vista-CA-91910/17101954_zpid/,32.643988,-117.098646,679 D St,Chula Vista,CA,91910,,2,1,1946,720
1222,699900,https://www.zillow.com/homedetails/6804-Cowles-Mountain-Blvd-San-Diego-CA-92119/16983280_zpid/,32.807577,-117.022455,6804 Cowles Mountain Blvd,San Diego,CA,92119,,3,2,1964,1014
1223,309999,https://www.zillow.com/homedetails/6811-Alvarado-Rd-UNIT-14-San-Diego-CA-92120/16989865_zpid/,32.775713,-117.052059,6811 Alvarado Rd UNIT 14,San Diego,CA,92120,,2,2,1970,1139
1224,349500,https://www.zillow.com/homedetails/6855-Friars-Rd-UNIT-26-San-Diego-CA-92108/16943058_zpid/,32.766905,-117.172103,6855 Friars Rd UNIT 26,San Diego,CA,92108,,2,2,1965,1334
1225,825000,https://www.zillow.com/homedetails/6857-Ridge-Manor-Ave-San-Diego-CA-92120/17195188_zpid/,32.796439,-117.059154,6857 Ridge Manor Ave,San Diego,CA,92120,,4,2,1970,1806
1226,525000,https://www.zillow.com/homedetails/6863-Caminito-Mundo-UNIT-15-San-Diego-CA-92119/17197612_zpid/,32.802947,-117.042458,6863 Caminito Mundo UNIT 15,San Diego,CA,92119,,3,3,1980,1762
1227,350000,https://www.zillow.com/homedetails/6878-Navajo-Rd-UNIT-20-San-Diego-CA-92119/16979307_zpid/,32.803337,-117.047511,6878 Navajo Rd UNIT 20,San Diego,CA,92119,,2,1,1970,836
1228,315000,https://www.zillow.com/homedetails/6878-Navajo-Rd-UNIT-3-San-Diego-CA-92119/16979291_zpid/,32.803337,-117.047511,6878 Navajo Rd UNIT 3,San Diego,CA,92119,,1,1,1970,654
1229,5500000,https://www.zillow.com/homedetails/6887-Avenida-Andorra-La-Jolla-CA-92037/16851985_zpid/,32.836238,-117.251815,6887 Avenida Andorra,La Jolla,CA,92037,,4,5,2019,4812
1230,0,https://www.zillow.com/homedetails/689-Meadowbrook-Dr-San-Diego-CA-92114/17120109_zpid/,32.709786,-117.035767,689 Meadowbrook Dr,San Diego,CA,92114,,3,1,1962,1324
1231,329000,https://www.zillow.com/homedetails/6916-Camphor-Ln-San-Diego-CA-92139/17132906_zpid/,32.675126,-117.044168,6916 Camphor Ln,San Diego,CA,92139,San Diego,2,1,1972,840
1232,750000,https://www.zillow.com/homedetails/6923-Avalon-Way-Lemon-Grove-CA-91945/122715556_zpid/,32.716726,-117.047874,6923 Avalon Way,Lemon Grove,CA,91945,,5,4,2015,2472
1233,270000,https://www.zillow.com/homedetails/6930-Hyde-Park-Dr-UNIT-126-San-Diego-CA-92119/17197279_zpid/,32.802481,-117.047303,6930 Hyde Park Dr UNIT 126,San Diego,CA,92119,,1,1,1974,688
1234,295000,https://www.zillow.com/homedetails/6930-Hyde-Park-Dr-UNIT-307-San-Diego-CA-92119/17197318_zpid/,32.802481,-117.047303,6930 Hyde Park Dr UNIT 307,San Diego,CA,92119,,1,1,1974,676
1235,675000,https://www.zillow.com/homedetails/6944-Camino-Amero-San-Diego-CA-92111/16944615_zpid/,32.772191,-117.168874,6944 Camino Amero,San Diego,CA,92111,,3,3,1981,1551
1236,450000,https://www.zillow.com/homedetails/6946-Lisbon-St-San-Diego-CA-92114/17118695_zpid/,32.712223,-117.048098,6946 Lisbon St,San Diego,CA,92114,,2,1,1955,1410
1237,585000,https://www.zillow.com/homedetails/6955-San-Miguel-Ave-Lemon-Grove-CA-91945/17016010_zpid/,32.734775,-117.048364,6955 San Miguel Ave,Lemon Grove,CA,91945,,4,3,1997,1710
1238,409900,https://www.zillow.com/homedetails/7000-Saranac-St-UNIT-80-La-Mesa-CA-91942/16999301_zpid/,32.771743,-117.045967,7000 Saranac St UNIT 80,La Mesa,CA,91942,,2,1,1976,1016
1239,645000,https://www.zillow.com/homedetails/7002-Lemonwood-Ln-Lemon-Grove-CA-91945/17016526_zpid/,32.737617,-117.047631,7002 Lemonwood Ln,Lemon Grove,CA,91945,,4,2,1974,1481
1240,569900,https://www.zillow.com/homedetails/700-W-East-St-UNIT-107-San-Diego-CA-92101/70597990_zpid/,32.71512,-117.169579,700 W East St UNIT 107,San Diego,CA,92101,,2,2,2007,1126
1241,18900000,https://www.zillow.com/homedetails/701-1st-St-San-Diego-CA-92118/17069189_zpid/,32.700991,-117.176389,701 1st St,San Diego,CA,92118,Coronado,7,9,2011,9200
1242,399000,https://www.zillow.com/homedetails/702-Ash-St-UNIT-1102-San-Diego-CA-92101/119921136_zpid/,32.72028,-117.157914,702 Ash St UNIT 1102,San Diego,CA,92101,,1,1,1929,797
1243,459000,https://www.zillow.com/homedetails/703-40th-St-San-Diego-CA-92102/17085656_zpid/,32.712626,-117.10836,703 40th St,San Diego,CA,92102,,3,1,1953,1138
1244,408900,https://www.zillow.com/homedetails/7037-Appian-Dr-B-San-Diego-CA-92139/17132219_zpid/,32.6775,-117.037151,7037 Appian Dr #B,San Diego,CA,92139,Paradise Hills,3,2,1981,1224
1245,469000,https://www.zillow.com/homedetails/7044-Camino-Degrazia-UNIT-222-San-Diego-CA-92111/16944762_zpid/,32.771914,-117.166517,7044 Camino Degrazia UNIT 222,San Diego,CA,92111,,2,2,1988,1046
1246,699000,https://www.zillow.com/homedetails/7131-Regner-Rd-San-Diego-CA-92119/16983528_zpid/,32.811635,-117.0146,7131 Regner Rd,San Diego,CA,92119,,3,3,1965,1633
1247,1850000,https://www.zillow.com/homedetails/7150-Caminito-Cruzada-La-Jolla-CA-92037/16852202_zpid/,32.837688,-117.252263,7150 Caminito Cruzada,La Jolla,CA,92037,,3,3,1978,2150
1248,466900,https://www.zillow.com/homedetails/7150-Shoreline-Dr-UNIT-3202-San-Diego-CA-92122/66658448_zpid/,32.863511,-117.199171,7150 Shoreline Dr UNIT 3202,San Diego,CA,92122,,2,2,1988,848
1249,469000,https://www.zillow.com/homedetails/7180-Shoreline-Dr-5208-San-Diego-CA-92122/2078718382_zpid/,32.863543,-117.197502,7180 Shoreline Dr #5208,San Diego,CA,92122,,2,2,1988,848
1250,485000,https://www.zillow.com/homedetails/7190-Shoreline-Dr-6207-San-Diego-CA-92122/66657443_zpid/,32.863599,-117.195536,7190 Shoreline Dr #6207,San Diego,CA,92122,,2,2,1988,848
1252,555000,https://www.zillow.com/homedetails/721-41st-St-San-Diego-CA-92102/17085698_zpid/,32.712851,-117.106332,721 41st St,San Diego,CA,92102,,3,1,1959,1060
1253,899000,https://www.zillow.com/homedetails/7221-Teasdale-Ave-San-Diego-CA-92122/16844210_zpid/,32.858468,-117.187628,7221 Teasdale Ave,San Diego,CA,92122,,3,2,1966,1684
1254,569000,https://www.zillow.com/homedetails/7224-Caminito-Carlotta-San-Diego-CA-92120/16980471_zpid/,32.803451,-117.049636,7224 Caminito Carlotta,San Diego,CA,92120,Park Ridge 05,2,3,1974,1652
1255,3695000,https://www.zillow.com/homedetails/7234-Encelia-Dr-La-Jolla-CA-92037/16851559_zpid/,32.84021,-117.258013,7234 Encelia Dr,La Jolla,CA,92037,,5,6,1980,7459
1256,650000,https://www.zillow.com/homedetails/7234-Shoreline-Dr-UNIT-151-San-Diego-CA-92122/16837778_zpid/,32.865037,-117.202186,7234 Shoreline Dr UNIT 151,San Diego,CA,92122,,2,2,1990,1019
1257,1095000,https://www.zillow.com/homedetails/7241-Arroyo-Grande-Rd-San-Diego-CA-92129/58481885_zpid/,32.959114,-117.162691,7241 Arroyo Grande Rd,San Diego,CA,92129,,4,3,2003,2329
1258,475000,https://www.zillow.com/homedetails/7243-Camino-Degrazia-UNIT-59-San-Diego-CA-92111/52516647_zpid/,32.773078,-117.166141,7243 Camino Degrazia UNIT 59,San Diego,CA,92111,,2,2,1988,1046
1259,980000,https://www.zillow.com/homedetails/7255-Enders-Ave-San-Diego-CA-92122/16845068_zpid/,32.859448,-117.18749,7255 Enders Ave,San Diego,CA,92122,,3,3,1970,1476
1260,535000,https://www.zillow.com/homedetails/725-Redondo-Ct-UNIT-21-San-Diego-CA-92109/16922797_zpid/,32.783751,-117.253568,725 Redondo Ct UNIT 21,San Diego,CA,92109,,1,1,1974,500
1261,559900,https://www.zillow.com/homedetails/725-Redondo-Ct-UNIT-23-San-Diego-CA-92109/16922799_zpid/,32.783751,-117.253568,725 Redondo Ct UNIT 23,San Diego,CA,92109,,1,1,1974,504
1262,479000,https://www.zillow.com/homedetails/7267-Camino-Degrazia-UNIT-23-San-Diego-CA-92111/16944838_zpid/,32.773394,-117.166887,7267 Camino Degrazia UNIT 23,San Diego,CA,92111,,2,2,1988,1046
1263,649000,https://www.zillow.com/homedetails/7274-Shoreline-Dr-UNIT-121-San-Diego-CA-92122/16837749_zpid/,32.865037,-117.202186,7274 Shoreline Dr UNIT 121,San Diego,CA,92122,,2,2,1990,1083
1264,570000,https://www.zillow.com/homedetails/7299-Zest-St-San-Diego-CA-92139/17121265_zpid/,32.690097,-117.037272,7299 Zest St,San Diego,CA,92139,,3,2,1983,1200
1265,640000,https://www.zillow.com/homedetails/729-Dorothy-St-Chula-Vista-CA-91911/17155736_zpid/,32.599984,-117.085262,729 Dorothy St,Chula Vista,CA,91911,,4,3,1930,1632
1266,1222000,https://www.zillow.com/homedetails/730-San-Luis-Rey-Pl-San-Diego-CA-92109/52516104_zpid/,32.761584,-117.251105,730 San Luis Rey Pl,San Diego,CA,92109,,2,2,1988,939
1267,1175000,https://www.zillow.com/homedetails/731-Diamond-St-San-Diego-CA-92109/79481314_zpid/,32.798996,-117.256692,731 Diamond St,San Diego,CA,92109,Pacific Beach,4,4,2007,1670
1268,1249000,https://www.zillow.com/homedetails/734-Verona-Ct-San-Diego-CA-92109/16922512_zpid/,32.787923,-117.2537,734 Verona Ct,San Diego,CA,92109,,3,2,1994,1000
1269,2790000,https://www.zillow.com/homedetails/7354-Romero-Dr-La-Jolla-CA-92037/16851494_zpid/,32.840811,-117.261792,7354 Romero Dr,La Jolla,CA,92037,,5,3,1951,2973
1270,520003,https://www.zillow.com/homedetails/7358-Gribble-St-San-Diego-CA-92114/17119482_zpid/,32.704818,-117.039817,7358 Gribble St,San Diego,CA,92114,,3,2,1959,1128
1271,469000,https://www.zillow.com/homedetails/7364-Peter-Pan-Ave-San-Diego-CA-92114/17120478_zpid/,32.703243,-117.039984,7364 Peter Pan Ave,San Diego,CA,92114,,4,3,1980,1680
1272,799000,https://www.zillow.com/homedetails/7373-Westbrook-Ave-San-Diego-CA-92139/17135146_zpid/,32.68302,-117.029443,7373 Westbrook Ave,San Diego,CA,92139,,8,4,1982,2578
1273,1899000,https://www.zillow.com/homedetails/7382-Rue-Michael-La-Jolla-CA-92037/16851621_zpid/,32.843373,-117.251919,7382 Rue Michael,La Jolla,CA,92037,,4,3,1976,2570
1274,1200000,https://www.zillow.com/homedetails/7383-Player-Dr-San-Diego-CA-92119/17196660_zpid/,32.798372,-117.039209,7383 Player Dr,San Diego,CA,92119,,4,2,1966,2547
1275,475000,https://www.zillow.com/homedetails/7393-Park-View-Ct-UNIT-162-Santee-CA-92071/16887268_zpid/,32.834493,-117.036473,7393 Park View Ct UNIT 162,Santee,CA,92071,,3,3,1988,1138
1276,744950,https://www.zillow.com/homedetails/7401-Salizar-St-San-Diego-CA-92111/16917348_zpid/,32.813142,-117.163537,7401 Salizar St,San Diego,CA,92111,,3,2,1959,1120
1277,500000,https://www.zillow.com/homedetails/7404-10-Daytona-St-Lemon-Grove-CA-91945/295357473_zpid/,32.740876,-117.038299,7404-10 Daytona St,Lemon Grove,CA,91945,,3,2,1955,1369
1278,489999,https://www.zillow.com/homedetails/7405-Charmant-Dr-2230-San-Diego-CA-92122/65238810_zpid/,32.864554,-117.228144,7405 Charmant Dr #2230,San Diego,CA,92122,,2,2,1987,934
1279,575000,https://www.zillow.com/homedetails/7405-Deep-Dell-Cv-San-Diego-CA-92114/17122086_zpid/,32.70047,-117.035487,7405 Deep Dell Cv,San Diego,CA,92114,,3,2,1987,1320
1280,519888,https://www.zillow.com/homedetails/7415-Charmant-Dr-2513-San-Diego-CA-92122/65238881_zpid/,32.864554,-117.228144,7415 Charmant Dr #2513,San Diego,CA,92122,,2,2,1987,1037
1281,489500,https://www.zillow.com/homedetails/7425-Charmant-Dr-2601-San-Diego-CA-92122/65238885_zpid/,32.864554,-117.228144,7425 Charmant Dr #2601,San Diego,CA,92122,,2,2,1987,934
1282,390000,https://www.zillow.com/homedetails/7425-Charmant-Dr-2603-San-Diego-CA-92122/65238887_zpid/,32.864554,-117.228144,7425 Charmant Dr #2603,San Diego,CA,92122,,1,1,1987,704
1283,6995000,https://www.zillow.com/homedetails/7430-Hillside-Dr-La-Jolla-CA-92037/99478271_zpid/,32.844031,-117.255827,7430 Hillside Dr,La Jolla,CA,92037,,5,9,2019,6276
1284,615000,https://www.zillow.com/homedetails/7434-Rainswept-Ln-San-Diego-CA-92119/16869361_zpid/,32.814867,-117.012636,7434 Rainswept Ln,San Diego,CA,92119,,3,3,1985,1586
1285,1899000,https://www.zillow.com/homedetails/744-G-Ave-Coronado-CA-92118/63660241_zpid/,32.691401,-117.182647,744 G Ave,Coronado,CA,92118,,3,5,2005,1885
